epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,821.572,1.05626,1.43906,1.50578,0.45858,0.64821,0.50942,0.37616,1.00057,1.39215,1.45171,0.00111513,0.00111513,0.00111513
56,836.933,1.04966,1.35072,1.50125,0.46037,0.63548,0.4758,0.34733,1.01498,1.41285,1.45186,0.00111264,0.00111264,0.00111264
57,851.068,1.00823,1.35706,1.46737,0.48342,0.64185,0.54991,0.41538,0.97754,1.36554,1.42137,0.00111014,0.00111014,0.00111014
58,866.699,1.04324,1.39798,1.49327,0.36726,0.60977,0.44951,0.32598,0.96864,1.6198,1.41072,0.00110764,0.00110764,0.00110764
59,880.864,1.01705,1.33423,1.47241,0.38038,0.65038,0.49356,0.36829,0.96788,1.43878,1.41972,0.00110515,0.00110515,0.00110515
60,894.373,1.02461,1.34585,1.48424,0.4653,0.63542,0.52466,0.3875,0.99134,1.38333,1.42385,0.00110265,0.00110265,0.00110265
61,907.917,1.04697,1.37533,1.49788,0.44396,0.59814,0.48841,0.35087,1.04087,1.44303,1.48347,0.00110015,0.00110015,0.00110015
62,921.801,1.01757,1.34286,1.47707,0.47144,0.64922,0.55541,0.4038,1.03044,1.41989,1.4616,0.00109765,0.00109765,0.00109765
63,935.753,1.02008,1.34221,1.47154,0.47862,0.62389,0.51891,0.38232,0.97869,1.33004,1.44007,0.00109515,0.00109515,0.00109515
64,948.409,1.00115,1.28543,1.45603,0.44447,0.61088,0.52581,0.3911,0.97008,1.46462,1.39559,0.00109266,0.00109266,0.00109266
65,963.774,0.98635,1.336,1.46208,0.34784,0.6488,0.43765,0.31861,0.99769,1.78553,1.43835,0.00109016,0.00109016,0.00109016
66,978.137,0.99707,1.31909,1.45474,0.52069,0.65493,0.55538,0.41584,0.98271,1.33694,1.4298,0.00108766,0.00108766,0.00108766
67,993.61,0.9959,1.31376,1.46218,0.48673,0.64599,0.54882,0.40798,0.98963,1.29813,1.42838,0.00108517,0.00108517,0.00108517
68,1007.67,0.96992,1.26542,1.43822,0.45483,0.55963,0.50126,0.36664,0.9805,1.63148,1.40719,0.00108267,0.00108267,0.00108267
69,1021.93,0.98061,1.27897,1.43916,0.44304,0.59528,0.51093,0.37196,1.0032,1.43655,1.43789,0.00108017,0.00108017,0.00108017
70,1035.91,1.01627,1.29366,1.45843,0.48438,0.68816,0.59019,0.45503,0.92424,1.25264,1.37483,0.00107767,0.00107767,0.00107767
71,1051.64,0.95604,1.23342,1.40491,0.53974,0.60175,0.57685,0.44269,0.96063,1.33596,1.40714,0.00107518,0.00107518,0.00107518
72,1067.63,1.00189,1.27682,1.44617,0.55182,0.61158,0.59019,0.45108,0.92499,1.29151,1.36704,0.00107268,0.00107268,0.00107268
73,1081.45,0.99746,1.24435,1.44906,0.44407,0.60589,0.47887,0.33067,1.14696,1.6964,1.605,0.00107018,0.00107018,0.00107018
74,1095.26,0.96077,1.23662,1.42256,0.50383,0.59816,0.56885,0.42804,0.95125,1.3869,1.37935,0.00106768,0.00106768,0.00106768
75,1109.09,0.93981,1.17945,1.39116,0.42528,0.65069,0.52377,0.40399,0.86813,1.50513,1.31837,0.00106518,0.00106518,0.00106518
76,1123.04,0.94288,1.1833,1.40804,0.60553,0.65213,0.63868,0.49752,0.91138,1.24405,1.33626,0.00106269,0.00106269,0.00106269
77,1137.9,0.95878,1.2123,1.40665,0.52502,0.58818,0.56092,0.42659,0.93572,1.40478,1.36522,0.00106019,0.00106019,0.00106019
78,1152.16,0.9773,1.2246,1.42059,0.57375,0.64916,0.62296,0.47572,0.90409,1.23312,1.37018,0.00105769,0.00105769,0.00105769
79,1167.73,0.95261,1.21857,1.41793,0.53321,0.59784,0.56696,0.43836,0.92708,1.40889,1.35791,0.0010552,0.0010552,0.0010552
80,1182.39,0.95497,1.20924,1.41,0.60559,0.57177,0.60052,0.45792,0.92863,1.3307,1.36735,0.0010527,0.0010527,0.0010527
81,1196.12,0.93493,1.15891,1.39051,0.54327,0.62263,0.61591,0.45989,0.94483,1.26162,1.3793,0.0010502,0.0010502,0.0010502
82,1208.82,0.96228,1.18838,1.41623,0.51319,0.61209,0.5804,0.43583,0.96899,1.38301,1.38145,0.0010477,0.0010477,0.0010477
83,1223.89,0.95481,1.14184,1.42073,0.64117,0.58898,0.61082,0.46354,0.95696,1.31704,1.38624,0.00104521,0.00104521,0.00104521
84,1238.19,0.94381,1.16025,1.40409,0.57393,0.54632,0.55779,0.42081,0.925,1.38081,1.37027,0.00104271,0.00104271,0.00104271
85,1252.46,0.92501,1.12412,1.39392,0.55543,0.631,0.59392,0.45128,0.90903,1.33612,1.35451,0.00104021,0.00104021,0.00104021
86,1266.65,0.92923,1.09656,1.39536,0.54087,0.64442,0.62074,0.47368,0.95059,1.25381,1.36411,0.00103771,0.00103771,0.00103771
87,1281.92,0.9132,1.11912,1.37758,0.61617,0.57096,0.57732,0.43728,0.93778,1.34695,1.37253,0.00103522,0.00103522,0.00103522
88,1294.82,0.8731,1.08,1.35093,0.52286,0.63184,0.58825,0.45292,0.92868,1.4551,1.35674,0.00103272,0.00103272,0.00103272
89,1310.79,0.92886,1.13213,1.38231,0.59641,0.62429,0.59162,0.45482,0.91284,1.34353,1.33087,0.00103022,0.00103022,0.00103022
90,1325.19,0.8945,1.08482,1.36039,0.46475,0.52212,0.49418,0.36375,1.04534,1.65892,1.47044,0.00102772,0.00102772,0.00102772
