epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
85,980.315,0.94452,1.16868,1.47268,0.59696,0.60604,0.61619,0.46199,0.96415,1.28053,1.41454,0.00104021,0.00104021,0.00104021
86,991.942,0.92575,1.13122,1.46354,0.65037,0.5521,0.6419,0.49759,0.9213,1.24834,1.36564,0.00103771,0.00103771,0.00103771
87,1003.94,0.91526,1.16452,1.44667,0.64131,0.54995,0.62098,0.46992,0.93327,1.28814,1.40341,0.00103522,0.00103522,0.00103522
88,1015.64,0.89995,1.12297,1.42695,0.6448,0.58342,0.61985,0.47407,0.92358,1.34346,1.35673,0.00103272,0.00103272,0.00103272
89,1026.5,0.93875,1.15757,1.46697,0.61214,0.60408,0.62193,0.48049,0.91731,1.30801,1.36384,0.00103022,0.00103022,0.00103022
90,1038.37,0.91019,1.15565,1.43936,0.56864,0.61523,0.58833,0.45222,0.92627,1.36161,1.365,0.00102772,0.00102772,0.00102772
91,1050.3,0.93184,1.14287,1.4658,0.51234,0.57075,0.56642,0.42746,0.93802,1.39647,1.38451,0.00102523,0.00102523,0.00102523
92,1062.08,0.90228,1.11252,1.43692,0.64248,0.63509,0.64625,0.50219,0.89992,1.2468,1.34899,0.00102273,0.00102273,0.00102273
93,1074.1,0.90663,1.11024,1.43379,0.69535,0.57976,0.64622,0.50231,0.86207,1.21433,1.31468,0.00102023,0.00102023,0.00102023
94,1085.96,0.89648,1.10243,1.4391,0.64929,0.63848,0.67266,0.51735,0.89325,1.206,1.34558,0.00101773,0.00101773,0.00101773
95,1096.07,0.90365,1.09869,1.42928,0.52645,0.66941,0.61717,0.4839,0.88127,1.27835,1.32885,0.00101523,0.00101523,0.00101523
96,1109.16,0.90205,1.08856,1.43268,0.63047,0.57983,0.62356,0.47454,0.9146,1.31927,1.35215,0.00101274,0.00101274,0.00101274
97,1119.86,0.92888,1.13824,1.45089,0.63053,0.59888,0.64195,0.48763,0.92014,1.2205,1.38119,0.00101024,0.00101024,0.00101024
98,1131.79,0.90657,1.05587,1.4226,0.58558,0.5412,0.58427,0.44026,0.95324,1.4095,1.38042,0.00100774,0.00100774,0.00100774
99,1143.45,0.90642,1.065,1.43625,0.65492,0.65363,0.65978,0.5093,0.89711,1.1917,1.33364,0.00100525,0.00100525,0.00100525
100,1155.24,0.88785,1.03644,1.41603,0.54343,0.68655,0.61518,0.47819,0.87903,1.2987,1.31995,0.00100275,0.00100275,0.00100275
101,1166.87,0.91922,1.11869,1.44971,0.46573,0.65438,0.56863,0.43932,0.90969,1.4954,1.35133,0.00100025,0.00100025,0.00100025
