epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
135,963.839,0.83897,0.77858,1.33795,0.7524,0.59257,0.67851,0.42599,1.35458,1.31146,1.25574,0.00091835,0.00091835,0.00091835
136,970.939,0.87877,0.76557,1.33477,0.72058,0.64054,0.69533,0.43545,1.35756,1.17559,1.27926,0.000915875,0.000915875,0.000915875
137,977.979,0.86948,0.78523,1.32951,0.67339,0.67083,0.69767,0.4499,1.32869,1.20218,1.22108,0.0009134,0.0009134,0.0009134
138,984.974,0.8364,0.74345,1.32908,0.64684,0.63445,0.65819,0.41761,1.35959,1.31752,1.25754,0.000910925,0.000910925,0.000910925
139,991.947,0.86777,0.79489,1.33844,0.65165,0.61178,0.62383,0.39367,1.37453,1.45704,1.26471,0.00090845,0.00090845,0.00090845
140,998.933,0.84732,0.79323,1.3491,0.78949,0.62639,0.71877,0.45238,1.3339,1.17052,1.23654,0.000905975,0.000905975,0.000905975
141,1005.93,0.85606,0.79304,1.32904,0.68459,0.66693,0.70372,0.44598,1.34809,1.17156,1.263,0.0009035,0.0009035,0.0009035
142,1013.03,0.84935,0.79742,1.34279,0.67809,0.63722,0.67159,0.43165,1.3516,1.27529,1.24201,0.000901025,0.000901025,0.000901025
143,1020.01,0.85341,0.78259,1.3322,0.69872,0.67052,0.7133,0.45202,1.34593,1.13038,1.23281,0.00089855,0.00089855,0.00089855
144,1027.03,0.87375,0.77959,1.33056,0.7136,0.67677,0.70889,0.44702,1.35149,1.15197,1.26108,0.000896075,0.000896075,0.000896075
145,1034.05,0.8404,0.75471,1.34362,0.6781,0.62973,0.66559,0.42716,1.34354,1.25217,1.23324,0.0008936,0.0008936,0.0008936
146,1041.08,0.82137,0.73062,1.32208,0.7811,0.60491,0.72915,0.46402,1.32461,1.13534,1.22242,0.000891125,0.000891125,0.000891125
147,1048.23,0.84858,0.76619,1.3311,0.72753,0.62148,0.66071,0.43086,1.31378,1.26939,1.20115,0.00088865,0.00088865,0.00088865
148,1054.23,0.84737,0.7707,1.32471,0.70366,0.6538,0.67737,0.43936,1.32966,1.24295,1.21411,0.000886175,0.000886175,0.000886175
149,1059.39,0.86354,0.73393,1.30974,0.80158,0.61914,0.71512,0.44645,1.35714,1.20153,1.25866,0.0008837,0.0008837,0.0008837
150,1066.3,0.82528,0.72055,1.32691,0.77807,0.61864,0.68254,0.44028,1.32029,1.29683,1.23147,0.000881225,0.000881225,0.000881225
151,1073.36,0.84409,0.76295,1.33463,0.71621,0.64431,0.68959,0.44536,1.33795,1.24621,1.22834,0.00087875,0.00087875,0.00087875
