epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
55,255.52,1.01657,1.39939,1.51319,0.5239,0.63208,0.57875,0.43315,0.96441,1.28484,1.40929,0.00111635,0.00111635,0.00111635
56,260.782,1.0362,1.3509,1.52392,0.47234,0.64899,0.58092,0.44299,0.93166,1.28399,1.36981,0.00111388,0.00111388,0.00111388
57,266.051,0.99858,1.38231,1.50401,0.52479,0.55401,0.56703,0.43192,0.92454,1.31007,1.37147,0.0011114,0.0011114,0.0011114
58,271.188,0.99168,1.32429,1.49977,0.42545,0.62516,0.51849,0.39853,0.90482,1.53512,1.35105,0.00110892,0.00110892,0.00110892
59,276.057,1.01774,1.32869,1.50548,0.58398,0.60004,0.5925,0.456,0.91319,1.32386,1.3466,0.00110645,0.00110645,0.00110645
60,281.165,1.00915,1.34216,1.50731,0.55699,0.68436,0.66567,0.50545,0.92584,1.15608,1.37243,0.00110397,0.00110397,0.00110397
61,286.325,0.96591,1.30443,1.45712,0.54682,0.63264,0.62176,0.46746,0.95197,1.2623,1.39159,0.0011015,0.0011015,0.0011015
62,291.222,0.98112,1.27524,1.47636,0.38172,0.54815,0.41602,0.30576,0.93454,1.9064,1.38539,0.00109903,0.00109903,0.00109903
63,296.141,0.98754,1.30146,1.47307,0.31729,0.56698,0.40499,0.31064,0.89562,1.92912,1.36491,0.00109655,0.00109655,0.00109655
64,300.933,0.96605,1.28119,1.46753,0.52181,0.66911,0.58922,0.43917,0.94944,1.27027,1.41857,0.00109408,0.00109408,0.00109408
65,305.769,0.96975,1.24378,1.46657,0.3356,0.60186,0.42291,0.31804,0.9339,1.88743,1.37306,0.0010916,0.0010916,0.0010916
66,310.563,0.98072,1.28095,1.47912,0.61233,0.57991,0.64723,0.48441,0.9352,1.20821,1.36947,0.00108913,0.00108913,0.00108913
67,315.395,0.97086,1.24233,1.47315,0.50781,0.61939,0.58221,0.4315,0.95639,1.40493,1.40403,0.00108665,0.00108665,0.00108665
68,320.245,0.98698,1.24911,1.46959,0.39302,0.59927,0.50718,0.37404,1.00356,1.51484,1.41683,0.00108417,0.00108417,0.00108417
69,325.208,0.9604,1.25611,1.46232,0.53906,0.68021,0.6527,0.5092,0.90614,1.17582,1.34971,0.0010817,0.0010817,0.0010817
70,330.4,0.98492,1.2135,1.46389,0.5401,0.70994,0.6543,0.50266,0.8931,1.18913,1.34084,0.00107923,0.00107923,0.00107923
71,335.328,0.95709,1.20689,1.43667,0.49867,0.64117,0.58716,0.46182,0.88698,1.5043,1.32832,0.00107675,0.00107675,0.00107675
72,340.127,0.94929,1.22571,1.43902,0.52383,0.7128,0.61772,0.48461,0.89058,1.24032,1.33237,0.00107427,0.00107427,0.00107427
73,344.928,0.96372,1.21493,1.45046,0.50479,0.56614,0.57477,0.44507,0.9028,1.38057,1.33395,0.0010718,0.0010718,0.0010718
74,349.719,0.95795,1.18632,1.43492,0.54334,0.68144,0.63469,0.48796,0.9106,1.26113,1.37137,0.00106933,0.00106933,0.00106933
75,354.531,0.93511,1.15191,1.42846,0.59687,0.68507,0.66554,0.52309,0.86922,1.17699,1.31691,0.00106685,0.00106685,0.00106685
76,359.657,0.92998,1.14598,1.42311,0.63871,0.63976,0.6718,0.52642,0.86492,1.15844,1.29327,0.00106437,0.00106437,0.00106437
77,364.854,0.94122,1.12664,1.41875,0.59134,0.64438,0.64002,0.50754,0.8552,1.29871,1.30941,0.0010619,0.0010619,0.0010619
78,369.663,0.94711,1.19742,1.43542,0.57565,0.59508,0.62135,0.48417,0.86533,1.32185,1.31025,0.00105942,0.00105942,0.00105942
79,374.563,0.92791,1.12686,1.42145,0.60468,0.6149,0.619,0.48459,0.85057,1.30162,1.30292,0.00105695,0.00105695,0.00105695
80,379.322,0.92564,1.1497,1.4044,0.47888,0.61293,0.54099,0.41475,0.89736,1.51303,1.33765,0.00105448,0.00105448,0.00105448
81,384.241,0.92037,1.13847,1.40671,0.66862,0.60308,0.68082,0.5333,0.86672,1.14104,1.31488,0.001052,0.001052,0.001052
82,389.441,0.88218,1.09784,1.38079,0.67911,0.58406,0.65765,0.51366,0.83625,1.20953,1.27336,0.00104952,0.00104952,0.00104952
83,394.261,0.91375,1.15849,1.39939,0.70701,0.5666,0.69205,0.54443,0.87893,1.12709,1.30963,0.00104705,0.00104705,0.00104705
84,399.417,0.89165,1.08808,1.39246,0.615,0.57797,0.62019,0.47498,0.9053,1.29449,1.3524,0.00104458,0.00104458,0.00104458
85,404.216,0.88758,1.08797,1.38764,0.52967,0.69778,0.64038,0.4921,0.90321,1.25702,1.3489,0.0010421,0.0010421,0.0010421
86,409.056,0.89117,1.08018,1.38923,0.63082,0.60938,0.59854,0.45206,0.89981,1.41795,1.32747,0.00103962,0.00103962,0.00103962
87,413.985,0.91847,1.10112,1.39605,0.64511,0.62193,0.62891,0.48106,0.87467,1.33365,1.31928,0.00103715,0.00103715,0.00103715
88,418.738,0.88769,1.07481,1.37561,0.69598,0.62439,0.70255,0.54974,0.87203,1.12428,1.29454,0.00103468,0.00103468,0.00103468
89,423.986,0.90573,1.05961,1.38493,0.63875,0.67064,0.67594,0.5103,0.9483,1.17236,1.3697,0.0010322,0.0010322,0.0010322
90,428.844,0.91523,1.08926,1.39713,0.60754,0.65465,0.64646,0.50718,0.83648,1.22261,1.26512,0.00102972,0.00102972,0.00102972
91,433.622,0.87377,1.05585,1.36447,0.73442,0.64906,0.72779,0.5739,0.83728,1.05049,1.26054,0.00102725,0.00102725,0.00102725
92,438.877,0.88529,1.07514,1.36911,0.6004,0.70714,0.69398,0.53421,0.85495,1.17182,1.2942,0.00102478,0.00102478,0.00102478
93,443.821,0.85684,1.02941,1.35978,0.689,0.64936,0.723,0.56857,0.84193,1.09354,1.27668,0.0010223,0.0010223,0.0010223
94,448.732,0.88711,1.04854,1.36604,0.65466,0.62159,0.6766,0.52826,0.87049,1.23246,1.30467,0.00101983,0.00101983,0.00101983
95,453.56,0.90101,1.07224,1.36857,0.58954,0.68923,0.6968,0.52979,0.8977,1.14218,1.32536,0.00101735,0.00101735,0.00101735
96,458.407,0.88526,1.04647,1.37607,0.68884,0.63261,0.69228,0.51967,0.92451,1.1718,1.35379,0.00101488,0.00101488,0.00101488
97,463.16,0.88867,1.05582,1.37576,0.73434,0.62804,0.70241,0.54692,0.8725,1.13585,1.31865,0.0010124,0.0010124,0.0010124
98,467.964,0.88708,1.0448,1.37285,0.6369,0.70296,0.69447,0.54829,0.82462,1.11126,1.29456,0.00100993,0.00100993,0.00100993
99,473.153,0.82094,0.95143,1.32438,0.74356,0.67847,0.76008,0.60293,0.81878,1.00709,1.26007,0.00100745,0.00100745,0.00100745
100,478.258,0.88134,0.98949,1.36255,0.74215,0.61931,0.70518,0.55955,0.82271,1.08212,1.26132,0.00100497,0.00100497,0.00100497
101,483.195,0.87084,1.00791,1.37175,0.72451,0.68408,0.73676,0.587,0.8094,1.07648,1.26196,0.0010025,0.0010025,0.0010025
102,487.989,0.86807,0.98994,1.35909,0.68385,0.66564,0.67794,0.53722,0.82832,1.19902,1.27793,0.00100003,0.00100003,0.00100003
103,492.87,0.84968,0.99052,1.35286,0.77316,0.61423,0.72166,0.57197,0.87564,1.14119,1.3045,0.00099755,0.00099755,0.00099755
104,497.669,0.85627,0.99204,1.33766,0.6305,0.55708,0.57192,0.45391,0.85299,1.54988,1.28899,0.000995075,0.000995075,0.000995075
105,502.487,0.84899,0.99786,1.34157,0.58073,0.71427,0.70208,0.56246,0.83342,1.11123,1.29528,0.0009926,0.0009926,0.0009926
106,507.252,0.84393,0.97085,1.33523,0.53405,0.70845,0.6626,0.52017,0.81913,1.20186,1.25886,0.000990125,0.000990125,0.000990125
107,512.065,0.85233,0.98289,1.34136,0.48937,0.57912,0.54686,0.41559,0.90687,1.4831,1.34246,0.00098765,0.00098765,0.00098765
108,516.847,0.84117,0.99559,1.34101,0.62683,0.70919,0.68538,0.54049,0.83322,1.17881,1.29425,0.000985175,0.000985175,0.000985175
109,521.743,0.83753,0.97201,1.32378,0.6845,0.64857,0.68818,0.54852,0.8049,1.1339,1.25943,0.0009827,0.0009827,0.0009827
110,526.538,0.81514,0.94214,1.30472,0.75057,0.60154,0.70536,0.55546,0.80566,1.15038,1.26265,0.000980225,0.000980225,0.000980225
111,531.337,0.816,0.89625,1.3092,0.71221,0.7161,0.74841,0.59559,0.81296,1.05952,1.2693,0.00097775,0.00097775,0.00097775
112,536.106,0.83654,0.91284,1.3258,0.60824,0.6839,0.69857,0.56281,0.77027,1.14047,1.23794,0.000975275,0.000975275,0.000975275
113,540.906,0.82651,0.91083,1.324,0.61354,0.67554,0.69046,0.54439,0.81392,1.10707,1.27544,0.0009728,0.0009728,0.0009728
114,545.788,0.81792,0.93459,1.31058,0.63216,0.63432,0.68284,0.5422,0.82896,1.19833,1.27063,0.000970325,0.000970325,0.000970325
115,550.556,0.83928,0.92392,1.33284,0.69806,0.71559,0.73631,0.58577,0.82448,1.07344,1.26666,0.00096785,0.00096785,0.00096785
116,555.411,0.80819,0.8865,1.2978,0.76511,0.55524,0.70379,0.56519,0.80223,1.13997,1.25456,0.000965375,0.000965375,0.000965375
117,560.314,0.80338,0.8969,1.30283,0.59804,0.63455,0.63713,0.49401,0.84401,1.23314,1.28696,0.0009629,0.0009629,0.0009629
118,565.116,0.79237,0.8798,1.29159,0.74074,0.61681,0.68167,0.53709,0.84475,1.1769,1.26962,0.000960425,0.000960425,0.000960425
119,569.934,0.80194,0.87268,1.29675,0.69472,0.64287,0.68858,0.54198,0.81578,1.13805,1.2507,0.00095795,0.00095795,0.00095795
120,574.743,0.81893,0.88463,1.31351,0.61754,0.65637,0.66725,0.52474,0.84759,1.18316,1.27371,0.000955475,0.000955475,0.000955475
121,579.53,0.80552,0.88451,1.29287,0.72282,0.67532,0.71445,0.56659,0.81293,1.12129,1.25548,0.000953,0.000953,0.000953
122,584.312,0.80427,0.89798,1.29866,0.65335,0.68268,0.70209,0.56171,0.81968,1.15828,1.25955,0.000950525,0.000950525,0.000950525
123,589.082,0.80984,0.89712,1.30663,0.75948,0.62389,0.71832,0.57485,0.81008,1.09421,1.23784,0.00094805,0.00094805,0.00094805
124,593.837,0.81617,0.88981,1.3086,0.71082,0.68658,0.71635,0.57228,0.81666,1.17073,1.25826,0.000945575,0.000945575,0.000945575
125,598.787,0.80236,0.89024,1.30369,0.62797,0.69365,0.69846,0.55242,0.85221,1.1234,1.28146,0.0009431,0.0009431,0.0009431
126,603.597,0.79005,0.86606,1.29382,0.70183,0.67873,0.70458,0.55986,0.78093,1.17628,1.2339,0.000940625,0.000940625,0.000940625
127,608.454,0.82137,0.85322,1.29872,0.70776,0.67872,0.73375,0.57969,0.80842,1.04756,1.23851,0.00093815,0.00093815,0.00093815
128,613.267,0.80335,0.87302,1.31246,0.64531,0.68591,0.69946,0.55929,0.80534,1.16744,1.24769,0.000935675,0.000935675,0.000935675
129,618.939,0.78161,0.82641,1.26938,0.6321,0.68427,0.68908,0.55577,0.78821,1.17015,1.2423,0.0009332,0.0009332,0.0009332
130,623.773,0.79548,0.85793,1.30303,0.73483,0.67337,0.72267,0.58712,0.7815,1.08778,1.24199,0.000930725,0.000930725,0.000930725
131,628.726,0.81242,0.86608,1.29943,0.75524,0.65067,0.72536,0.58854,0.78641,1.08808,1.22878,0.00092825,0.00092825,0.00092825
132,633.764,0.78971,0.85788,1.28353,0.72124,0.68765,0.72219,0.57926,0.78949,1.12176,1.24301,0.000925775,0.000925775,0.000925775
133,638.61,0.78568,0.84184,1.28091,0.77187,0.68236,0.76016,0.62001,0.77917,1.01587,1.22194,0.0009233,0.0009233,0.0009233
134,643.797,0.77607,0.83922,1.27699,0.77686,0.66796,0.75245,0.60094,0.81334,1.07479,1.26048,0.000920825,0.000920825,0.000920825
135,648.656,0.78101,0.80572,1.28223,0.76939,0.67067,0.73067,0.57201,0.82588,1.1363,1.25719,0.00091835,0.00091835,0.00091835
136,653.554,0.78516,0.83819,1.28734,0.73175,0.63522,0.69421,0.55825,0.80454,1.28476,1.24353,0.000915875,0.000915875,0.000915875
137,658.411,0.7807,0.83165,1.27625,0.72114,0.70587,0.74827,0.60021,0.82463,1.03944,1.26038,0.0009134,0.0009134,0.0009134
138,663.237,0.75828,0.8054,1.27529,0.76822,0.66565,0.75143,0.61421,0.79234,1.06325,1.2284,0.000910925,0.000910925,0.000910925
139,668.024,0.75358,0.79692,1.26761,0.6557,0.73632,0.72521,0.57703,0.7918,1.10162,1.24058,0.00090845,0.00090845,0.00090845
140,672.944,0.75766,0.79939,1.25806,0.73099,0.64449,0.72046,0.57984,0.79804,1.10397,1.24805,0.000905975,0.000905975,0.000905975
141,677.775,0.76145,0.77226,1.2738,0.72825,0.66471,0.7281,0.57879,0.80614,1.01698,1.25518,0.0009035,0.0009035,0.0009035
142,682.587,0.76606,0.80147,1.26395,0.81448,0.64639,0.76519,0.61697,0.78524,0.98677,1.24466,0.000901025,0.000901025,0.000901025
143,687.416,0.77281,0.81537,1.2762,0.75821,0.69113,0.75266,0.59672,0.83882,1.08046,1.28678,0.00089855,0.00089855,0.00089855
144,692.305,0.74105,0.77786,1.25377,0.71251,0.70855,0.7449,0.60514,0.80806,1.07053,1.26934,0.000896075,0.000896075,0.000896075
145,697.167,0.76008,0.79053,1.27051,0.65308,0.73039,0.74608,0.59249,0.81201,0.99126,1.26316,0.0008936,0.0008936,0.0008936
146,701.979,0.75579,0.76823,1.25657,0.73815,0.65232,0.76538,0.61548,0.76838,1.02726,1.22114,0.000891125,0.000891125,0.000891125
147,706.816,0.76801,0.78556,1.25543,0.72169,0.68592,0.7114,0.5704,0.78307,1.0616,1.23136,0.00088865,0.00088865,0.00088865
148,711.746,0.75787,0.78561,1.26169,0.72114,0.64572,0.70362,0.5711,0.80201,1.14835,1.26519,0.000886175,0.000886175,0.000886175
149,716.927,0.77111,0.8051,1.26573,0.71214,0.68308,0.73155,0.5849,0.82538,1.10609,1.26361,0.0008837,0.0008837,0.0008837
150,721.805,0.75146,0.77189,1.25708,0.74636,0.72646,0.77116,0.62737,0.75456,0.92918,1.21776,0.000881225,0.000881225,0.000881225
151,727.211,0.7372,0.74698,1.24959,0.70096,0.6525,0.72807,0.59367,0.78479,1.14056,1.23218,0.00087875,0.00087875,0.00087875
152,732.041,0.78698,0.78874,1.27895,0.72717,0.63508,0.70661,0.56887,0.76119,1.14203,1.21949,0.000876275,0.000876275,0.000876275
153,736.879,0.7248,0.74407,1.23022,0.69116,0.72913,0.75324,0.6061,0.7872,1.01445,1.24846,0.0008738,0.0008738,0.0008738
154,741.687,0.73903,0.78238,1.25561,0.76889,0.66889,0.76171,0.61443,0.79344,0.96877,1.24026,0.000871325,0.000871325,0.000871325
155,746.714,0.71293,0.72876,1.22662,0.74154,0.70743,0.74651,0.60193,0.79122,1.01204,1.22585,0.00086885,0.00086885,0.00086885
156,751.515,0.71553,0.73803,1.23983,0.71609,0.74487,0.75525,0.61412,0.78436,1.0313,1.24382,0.000866375,0.000866375,0.000866375
157,756.307,0.71738,0.74998,1.24254,0.72293,0.70714,0.70812,0.57375,0.77607,1.11031,1.23225,0.0008639,0.0008639,0.0008639
158,761.197,0.72094,0.73495,1.24052,0.74442,0.65954,0.73743,0.5982,0.7996,1.03446,1.25612,0.000861425,0.000861425,0.000861425
159,765.991,0.72771,0.70891,1.23748,0.66438,0.65631,0.72151,0.58553,0.78606,1.14556,1.23089,0.00085895,0.00085895,0.00085895
160,770.912,0.74882,0.78031,1.25036,0.6771,0.71977,0.70883,0.58238,0.77102,1.13439,1.2219,0.000856475,0.000856475,0.000856475
161,775.794,0.72002,0.73691,1.23794,0.7253,0.69595,0.73993,0.60365,0.76322,1.0612,1.21804,0.000854,0.000854,0.000854
